dock_name,dock_id,percent_empty,percent_full
"W 46 St & 11 Ave",508,10.2489,10.83455
"W 47 St & 10 Ave",495,13.90922,7.61347
"W 49 St & 8 Ave",450,16.98389,0
"",510,,
"W 52 St & 11 Ave",72,8.199121,.2928258
"W 52 St & 5 Ave",520,60.32211,.2928258
"W 52 St & 9 Ave",449,100,100
"W 53 St & 10 Ave",480,12.29868,3.074671
"W 54 St & 9 Ave",423,31.03953,0
"W 56 St & 10 Ave",513,15.08053,0
"",352,,
"W 59 St & 10 Ave",422,12.73792,0
"",348,,
"Greenwich St & W Houston St",347,4.099561,8.784773
"Warren St & Church St",152,100,0
"Washington Ave & Greene Ave",275,6.881405,.7320644
"Washington Ave & Park Ave",313,.8784773,2.928258
"Washington Park",262,9.516837,7.906296
"Washington Pl & 6 Ave",369,7.906296,5.710103
"Washington Pl & Broadway",335,16.69107,2.342606
"",294,,
"Washington St & Gansevoort St",405,.1464129,6.734993
"Water - Whitehall Plaza",534,15.51977,12.59151
"Watts St & Greenwich St",328,9.956076,12.73792
"West St & Chambers St",426,4.245974,.4392387
"West Thames St",363,1.464129,13.32357
"William St & Pine St",360,11.85944,5.56369
"Willoughby Ave & Hall St",244,5.417277,9.077599
"Willoughby Ave & Walworth St",373,0,4.392386
"Willoughby St & Fleet St",239,5.56369,3.513909
"Wythe Ave & Metropolitan Ave",2002,1.903368,2.342606
"",430,,
"",3014,,
"Kent Ave & N 7 St",3016,6.149341,2.342606
"Kingston Ave & Herkimer St",3041,6.734993,.2928258
"Fulton St & Utica Ave",3042,3.074671,2.196193
"Lewis Ave & Decatur St",3043,11.27379,0
"Albany Ave & Fulton St",3044,13.90922,0
"",3045,,
"Marcus Garvey Blvd & Macon St",3046,2.635432,.8784773
"Halsey St & Tompkins Ave",3047,7.320644,.5856515
"Putnam Ave & Nostrand Ave",3048,7.174232,4.538799
"Cambridge Pl & Gates Ave",3049,14.20205,4.685212
"Putnam Ave & Throop Ave",3050,16.10542,0
"",3051,,
"Lewis Ave & Madison St",3052,12.88433,3.367496
"Marcy Ave & Lafayette Ave",3053,6.881405,0
"Greene Ave & Throop Ave",3054,12.88433,1.464129
"Greene Ave & Nostrand Ave",3055,2.635432,0
"Kosciuszko St & Nostrand Ave",3056,6.002928,2.196193
"Kosciuszko St & Tompkins Ave",3057,12.73792,8.63836
"Lewis Ave & Kosciuszko St",3058,6.002928,3.660322
"Pulaski St & Marcus Garvey Blvd",3059,10.2489,2.781845
"Willoughby Ave & Tompkins Ave",3060,1.756955,4.099561
"Throop Ave & Myrtle Ave",3061,4.685212,0
"Myrtle Ave & Marcy Ave",3062,0,6.149341
"Nostrand Ave & Myrtle Ave",3063,.1464129,13.03075
"Myrtle Ave & Lewis Ave",3064,8.052709,.7320644
"Union Ave & Wallabout St",3065,0,3.806735
"Tompkins Ave & Hopkins St",3066,1.171303,3.806735
"Broadway & Whipple St",3067,0,2.196193
"Humboldt St & Varet St",3068,0,6.58858
"Lorimer St & Broadway",3069,.1464129,.4392387
"McKibbin St & Manhattan Ave",3070,9.224011,0
"Boerum St & Broadway",3071,6.442167,0
"Leonard St & Boerum St",3072,5.417277,1.317716
"Division Ave & Hooper St",3073,9.224011,0
"Montrose Ave & Bushwick Ave",3074,.1464129,.2928258
"Division Ave & Marcy Ave",3075,4.538799,0
"Scholes St & Manhattan Ave",3076,8.491947,1.756955
"Stagg St & Union Ave",3077,14.49488,0
"Broadway & Roebling St",3078,8.491947,.7320644
"",3079,,
"S 4 St & Rodney St",3080,7.467057,.1464129
"Graham Ave & Grand St",3081,16.10542,.1464129
"Hope St & Union Ave",3082,12.59151,.2928258
"Bushwick Ave & Powers St",3083,11.12738,0
"",3084,,
"Roebling St & N 4 St",3085,5.56369,1.02489
"Graham Ave & Conselyea St",3086,18.59444,.2928258
"Metropolitan Ave & Meeker Ave",3087,17.13031,0
"Union Ave & Jackson St",3088,10.10249,.1464129
"",3089,,
"N 8 St & Driggs Ave",3090,18.44802,4.245974
"Frost St & Meeker St",3091,8.63836,0
"Berry St & N 8 St",3092,18.59444,2.04978
"N 6 St & Bedford Ave",3093,17.27672,3.074671
"Graham Ave & Withers St",3094,18.44802,0
"Graham Ave & Herbert St",3095,14.49488,0
"Union Ave & N 12 St",3096,10.83455,0
"",3097,,
"",3098,,
"",3099,,
"Nassau Ave & Newell St",3100,9.956076,4.245974
"N 12 St & Bedford Ave",3101,19.18009,.4392387
"Driggs Ave & Lorimer St",3102,14.49488,0
"N 11 St & Wythe Ave",3103,3.660322,1.171303
"",3104,,
"N 15 St & Wythe Ave",3105,1.464129,1.756955
"Driggs Ave & N Henry St",3106,19.47291,18.59444
"Bedford Ave & Nassau Ave",3107,6.149341,0
"Nassau Ave & Russell St",3108,14.05564,17.86237
"Banker St & Meserole Ave",3109,1.903368,2.928258
"Meserole Ave & Manhattan Ave",3110,8.491947,2.928258
"",3111,,
"Milton St & Franklin St",3112,19.76574,10.68814
"Greenpoint Ave & Manhattan Ave",3113,2.04978,.4392387
"",3114,,
"India St & Manhattan Ave",3115,3.660322,2.781845
"Huron St & Franklin St",3116,.8784773,9.370424
"Franklin St & Dupont St",3117,7.61347,1.903368
"McGuinness Blvd & Eagle St",3118,6.881405,0
"Vernon Blvd & 50 Ave",3119,11.85944,4.538799
"Center Blvd & Borden Ave",3120,.1464129,8.052709
"Jackson Ave & 46 Rd",3121,3.660322,.8784773
"48 Ave & 5 St",3122,0,4.245974
"31 St & Thomson Ave",3123,3.953148,0
"46 Ave & 5 St",3124,2.635432,3.660322
"45 Rd & 11 St",3125,2.196193,6.149341
"44 Dr & Jackson Ave",3126,1.171303,.2928258
"9 St & 44 Rd",3127,0,.7320644
"21 St & 43 Ave",3128,8.052709,0
"Queens Plaza North & Crescent St",3129,8.784773,0
"21 St & Queens Plaza North",3130,10.2489,0
"E 68 St & 3 Ave",3131,33.96779,0
"E 59 St & Madison Ave",3132,33.52855,3.953148
"",3133,,
"3 Ave & E 62 St",3134,25.76867,0
"E 75 St & 3 Ave",3135,12.88433,0
"5 Ave & E 63 St",3136,28.84334,.8784773
"5 Ave & E 73 St",3137,28.84334,0
"",3138,,
"E 72 St & Park Ave",3139,37.62811,0
"1 Ave & E 78 St",3140,10.10249,6.002928
"1 Ave & E 68 St",3141,12.88433,1.610542
"1 Ave & E 62 St",3142,10.2489,0
"5 Ave & E 78 St",3143,22.694,0
"E 81 St & Park Ave",3144,40.99561,0
"E 84 St & Park Ave",3145,16.98389,.2928258
"E 81 St & 3 Ave",3146,18.44802,0
"E 85 St & 3 Ave",3147,10.68814,.5856515
"E 84 St & 1 Ave",3148,13.03075,13.6164
"",3149,,
"E 85 St & York Ave",3150,14.49488,2.04978
"E 81 St & York Ave",3151,16.83748,1.610542
"3 Ave & E 71 St",3152,36.74963,0
"",3153,,
"",3154,,
"Lexington Ave & E 63 St",3155,22.10835,0
"E 72 St & York Ave",3156,11.71303,.1464129
"East End Ave & E 86 St",3157,9.077599,8.052709
"W 63 St & Broadway",3158,25.47584,.5856515
"W 67 St & Broadway",3159,14.20205,.1464129
"Central Park West & W 76 St",3160,6.149341,1.317716
"W 76 St & Columbus Ave",3161,13.90922,.8784773
"W 78 St & Broadway",3162,14.49488,.1464129
"Central Park West & W 68 St",3163,11.56662,.7320644
"Columbus Ave & W 72 St",3164,6.881405,0
"Central Park West & W 72 St",3165,6.002928,.7320644
"Riverside Dr & W 72 St",3166,10.54173,9.224011
"Amsterdam Ave & W 73 St",3167,8.052709,1.171303
"Central Park West & W 85 St",3168,8.931186,2.635432
"Riverside Dr & W 82 St",3169,13.46999,11.85944
"W 84 St & Columbus Ave",3170,16.25183,.1464129
"Amsterdam Ave & W 82 St",3171,12.59151,2.342606
"W 74 St & Columbus Ave",3172,15.959,6.295754
"Riverside Blvd & W 67 St",3173,8.199121,8.052709
"",3174,,
"W 70 St & Amsterdam Ave",3175,13.6164,2.04978
"W 64 St & West End Ave",3176,12.15227,6.442167
"W 84 St & Broadway",3177,8.052709,.1464129
"Riverside Dr & W 78 St",3178,13.03075,4.831625
"Park Ave & Marcus Garvey Blvd",3179,1.756955,0
"Brooklyn Bridge Park - Pier 2",3180,2.196193,3.221083
"",3181,,
"Yankee Ferry Terminal",3182,.7320644,0
"Exchange Place",3183,20.64422,3.806735
"Paulus Hook",3184,16.98389,10.54173
"City Hall",3185,2.489019,9.66325
"Grove St PATH",3186,19.03367,1.464129
"Warren St",3187,.1464129,.7320644
"",3188,,
"",3189,,
"",3190,,
"Union St",3191,0,5.270864
"Liberty Light Rail",3192,2.196193,5.124451
"Lincoln Park",3193,0,12.59151
"McGinley Square",3194,3.513909,0
"Sip Ave",3195,23.27965,3.660322
"Riverview Park",3196,4.245974,.4392387
"",3197,,
"Heights Elevator",3198,1.171303,2.928258
"Newport Pkwy",3199,3.660322,2.342606
"",3200,,
"Dey St",3201,.7320644,0
"Newport PATH",3202,28.25769,2.196193
"Hamilton Park",3203,3.513909,23.13324
"",3204,,
"JC Medical Center",3205,0,0
"Hilltop",3206,7.759883,0
"Oakland Ave",3207,9.516837,0
"",3208,,
"Brunswick St",3209,1.464129,2.342606
"Pershing Field",3210,8.63836,.1464129
"Newark Ave",3211,6.881405,0
"Christ Hospital",3212,8.345534,0
"Van Vorst Park",3213,2.196193,7.320644
"Essex Light Rail",3214,.1464129,5.56369
"",3215,,
"",3216,,
"",3217,,
"",3219,,
"5 Corners Library",3220,6.881405,0
"47 Ave & 31 St",3221,4.538799,.5856515
"",3222,,
"E 55 St & 3 Ave",3223,19.47291,.1464129
"W 13 St & Hudson St",3224,.2928258,3.221083
"3 St & Hoyt St",3381,.2928258,7.906296
"5 Ave & E 103 St",3367,18.88726,.2928258
"Columbia St & Degraw St",3422,0,25.76867
"E 91 St & 2 Ave",3305,7.759883,8.491947
"E 53 St & 3 Ave",3459,27.2328,6.295754
"3 St & 3 Ave",3373,0,6.734993
"E 118 St & 3 Ave",3493,15.22694,0
"E 106 St & Lexington Ave",3424,3.660322,0
"W 87 St & Amsterdam Ave",3285,12.88433,0
"West End Ave & W 94 St",3307,15.51977,1.610542
