dock_name,dock_id,percent_empty,percent_full
"Richardson St & N Henry St",3430,21.42857,14.58333
"Sigourney St & Columbia St",3352,0,14.73214
"Carroll St & Columbia St",3389,0,16.07143
"Warren St & Court St",3298,.4464286,4.464286
"8 Ave & W 31 St",3255,18.89881,3.571429
"Jersey & 6th St",3270,7.738095,25
"Douglass St & 4 Ave",3419,.297619,5.654762
"3 St & 7 Ave",3365,14.28571,.1488095
"W 45 St & 6 Ave",3466,39.43452,3.273809
"Madison Ave & E 120 St",3503,6.696429,0
"E 115 St & Madison Ave",3500,6.101191,0
"Central Park North & Adam Clayton Powell Blvd",3374,.1488095,5.505952
"Marin Light Rail",3276,2.232143,3.720238
"West End Ave & W 107 St",3366,10.26786,1.190476
"W 107 St & Columbus Ave",3343,13.39286,0
"Pioneer St & Van Brunt St",3344,1.041667,8.630953
"Columbia St & Degraw St",3422,.7440476,22.61905
"Madison Ave & E 82 St",3362,20.38691,0
"Carroll St & 6 Ave",3361,11.60714,2.529762
"3 St & Hoyt St",3381,.4464286,0
"E 68 St & Madison Ave",3359,47.47024,0
"5 Ave & E 88 St",3282,6.994048,0
"Garfield Pl & 8 Ave",3358,17.85714,0
"W 42 St & Dyer Ave",3236,19.79167,6.398809
"E 76 St & 3 Ave",3438,9.226191,0
"E 78 St & 2 Ave",3370,20.98214,0
"Henry St & Degraw St",3315,11.0119,30.50595
"E 97 St & 3 Ave",3309,9.523809,0
"Mercer St & Bleecker St",3260,19.19643,2.232143
"Amsterdam Ave & W 66 St",3356,14.73214,2.232143
"Jersey & 3rd",3272,5.505952,3.869048
"1 Ave & E 94 St",3312,1.190476,11.60714
"28 Ave & 43 St",3519,70.2381,70.2381
"West End Ave & W 94 St",3307,9.523809,3.273809
"6 Ave & 9 St",3304,12.64881,.4464286
"Commerce St & Van Brunt St",3392,0,12.94643
"W 100 St & Broadway",3350,14.58333,.5952381
"Leonard Gordon Park",3281,5.803571,14.43452
"Clinton St & 4 Place",3396,3.869048,12.35119
"President St & Henry St",3388,1.934524,20.23809
"W 90 St & Amsterdam Ave",3289,14.73214,1.339286
"Baltic St & 5 Ave",3417,.4464286,10.11905
"W 87 St & Amsterdam Ave",3285,8.333333,0
"Columbus Ave & W 95 St",3301,8.035714,0
"Court St & Nelson St",3397,0,2.529762
"E 115 St & Lexington Ave",3494,.8928571,1.636905
"Hanson Pl & Ashland Pl",3429,4.910714,.297619
"Columbus Drive",3275,11.60714,0
"Leonard St & Maujer St",3454,4.910714,10.11905
"E 118 St & Park Ave",3492,4.017857,0
"4 Ave & 2 St",3371,1.190476,5.803571
"2 Ave & E 96 St",3318,1.636905,3.273809
"Richards St & Delavan St",3393,.8928571,7.291667
"E 106 St & Lexington Ave",3424,.7440476,.7440476
"University Pl & E 8 St",3244,25.29762,1.041667
"W Broadway & Spring Street",3467,23.36309,5.059524
"Baldwin at Montgomery",3225,8.035714,8.482142
"Dean St & Hoyt St",3410,1.190476,2.976191
"Schermerhorn St & Bond St",3486,3.125,3.125
"E 89 St & York Ave",3290,81.25,0
"Carroll St & 5 Ave",3364,2.827381,13.24405
"Columbus Ave & W 103 St",3302,19.34524,0
"W 52 St & 6 Ave",3443,44.49405,0
"Verona Pl & Fulton St",3249,13.39286,6.101191
"E 110 St & Madison Ave",3400,3.720238,11.60714
"Prospect Pl & 6 Ave",3415,3.422619,1.339286
"E 58 St & Madison Ave",3457,25.44643,5.952381
"1 Pl & Clinton St",3386,9.226191,.5952381
"E 106 St & Madison Ave",3387,4.315476,0
"E 118 St & 3 Ave",3493,.7440476,0
"Degraw St & Smith St",3329,.7440476,6.101191
"W 89 St & Columbus Ave",3283,12.79762,2.083333
"E 118 St & Madison Ave",3501,3.125,0
"Smith St & 3 St",3384,6.398809,.297619
"Lenox Ave & W 126 St",3518,.1488095,2.976191
"Madison Ave & E 99 St",3345,36.90476,0
"2 Ave & 9 St",3401,3.422619,2.529762
"W 95 St & Broadway",3314,8.184524,.297619
"7 St & 3 Ave",3399,.297619,1.934524
"E 109 St & 3 Ave",3390,1.041667,1.934524
"Court St & State St",3402,9.226191,1.785714
"7 St & 5 Ave",3404,2.678571,.5952381
"Pleasant Ave & E 120 St",3498,1.785714,0
"E 114 St & 1 Ave",3495,0,3.125
"Bond St & Bergen St",3411,1.934524,3.869048
"W 106 St & Amsterdam Ave",3357,8.333333,1.041667
"Cooper Square & Astor Pl",3263,15.92262,0
"Murray St & Greenwich St",3461,15.17857,8.035714
"Pacific St & Nevins St",3412,3.125,.8928571
"E 44 St & 2 Ave",3462,26.48809,.5952381
"Berkeley Pl & 6 Ave",3339,3.125,9.226191
"E 89 St & 3 Ave",3286,88.24405,88.24405
"Plaza St West & Flatbush Ave",3418,13.83929,1.041667
"Riverside Dr & W 104 St",3331,7.142857,1.488095
"14 St & 7 Ave",3310,18.00595,.297619
"W 88 St & West End Ave",3434,11.0119,.1488095
"Clinton St & Union St",3321,5.952381,8.779762
"E 65 St & 2 Ave",3376,22.32143,0
"Smith St & 9 St",3398,.1488095,.1488095
"E 53 St & 3 Ave",3459,31.99405,3.422619
"Pier 40 - Hudson River Park",3256,24.25595,4.017857
"Union St & 4 Ave",3335,55.95238,1.190476
"Eckford St & Engert Ave",3449,15.32738,7.589286
"Kane St & Clinton St",3308,14.43452,13.83929
"10 St & 7 Ave",3306,20.98214,1.636905
"24 Ave & 26 St",3515,20.38691,0
"Pleasant Ave & E 116 St",3497,.4464286,2.232143
"St Nicholas Ave & Manhattan Ave",3508,1.785714,1.041667
"Columbia St & W 9 St",3394,61.16071,60.86309
"E 91 St & 2 Ave",3305,2.678571,10.56548
"3 Ave & E 100 St",3327,6.696429,0
"W 15 St & 10 Ave",3472,22.76786,4.166667
"Central Park West & W 102 St",3341,7.142857,0
"Prospect Park West & 8 St",3300,29.76191,1.190476
"Butler St & Court St",3303,0,10.11905
"Gold St & Frankfort St",3489,18.45238,0
"Dwight St & Van Dyke St",3337,0,3.422619
"Adam Clayton Powell Blvd & W 118 St",3520,1.488095,0
"5 St & 6 Ave",3405,13.24405,0
"31 St & Hoyt Ave N",3517,27.67857,0
"Communipaw & Berry Lane",3277,1.488095,8.779762
"Lenox Ave & W 115 St",3509,.1488095,3.720238
"21 St & Hoyt Ave S",3513,.4464286,2.827381
"Astoria Park S & Shore Blvd",3514,0,8.333333
"W 106 St & Central Park West",3323,4.761905,1.934524
"Columbia St & Kane St",3311,1.636905,19.79167
"Cathedral Pkwy & Broadway",3383,9.375,2.380952
"Amsterdam Ave & W 79 St",3360,13.9881,2.083333
"Lafayette Park",3268,4.017857,13.54167
"2 Ave & E 122 St",3499,3.571429,0
"Grand Army Plaza & Plaza St West",3349,10.26786,1.934524
"Soissons Landing",3254,.1488095,19.49405
"Central Park West & W 100 St",3320,5.505952,0
"W 27 St & 10 Ave",3258,16.51786,.5952381
